# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	6176.626597963949	6177.426619547449	[6177.04273249,6177.09181052,6177.04507799]	[1.49947458e-01,1.36028888e-17,1.09280171e-01]	[0.01425182,4.0502296 ,0.10826915]	[1.99999998,1.95242637,2.        ]	0.24127443785284017	0.4816309065314299	9.537561851892365	0.18897436998221762
2016-06-12T06:12:33.957000	6184.946822432345	6185.9068483325445	[6185.68684186,6185.5946902 ,6185.30683161]	[0.55112153,0.44665223,0.16691847]	[0.02966608,0.01744671,0.09989709]	[-0.17310076, 0.16100717,-2.        ]	0.104315378213809	0.8718029701997692	0.23523965855807447	0.2984806760088585
2016-06-12T06:12:33.957000	6188.546919558094	6189.626948695818	[6189.06693657,6189.50694826]	[0.495154 ,0.2946413]	[0.11306942,0.02120648]	[ 0.12387741,-0.08406185]	0.1786966347123406	0.46868078882888276	0.2662581308072094	0.32345613311682614
2016-06-12T06:12:33.957000	6194.087069023828	6194.967092765678	[6194.54708089,6194.45622277]	[0.77965165,0.11026238]	[0.07184432,0.06709226]	[0.29160222,2.        ]	0.0473991680937086	0.9790541223000608	0.16918044483089428	0.304551886830755
2016-06-12T06:12:33.957000	6195.227099780315	6196.187125680515	[6195.72711273,6195.78562049]	[0.42477095,0.68103864]	[0.0959053 ,0.06800875]	[ 0.90964782,-0.07907451]	0.018621602110235842	0.9974663134464312	0.22583971636441366	0.36110826260582146
2016-06-12T06:12:33.957000	6198.107177480914	6199.227207697813	[6198.68719259]	[0.52555667]	[0.12768915]	[0.30137773]	0.13383365396815367	0.6865434402700776	0.30068496763669517	0.32708876585003
2016-06-12T06:12:33.957000	6201.207261116974	6204.407347450973	[6202.42729349,6202.82730428]	[0.52231483,0.40529413]	[0.255081  ,0.22307831]	[-0.38472757,-0.91718789]	0.04582276424355511	0.9803099408084195	0.6006698440125009	0.9981551600202169
2016-06-12T06:12:33.957000	6210.147502312582	6212.507565983907	[6211.08752713,6210.66751688]	[0.13517818,0.14404364]	[0.20365506,0.16352343]	[-2.        , 0.64924686]	0.1250862759768846	0.6824594518526014	0.4795710217233835	0.5037000086217107
2016-06-12T06:12:33.957000	6213.587595121631	6214.14761023008	[6213.88760268,6214.04760807,6213.64686872]	[0.35427081,0.12152803,0.2626615 ]	[0.04452035,0.0663436 ,0.00930303]	[0.81688192,1.99996633,0.3778338 ]	0.13770054109878327	0.7986286753771974	0.15622723986271284	0.21108439932499526
2016-06-12T06:12:33.957000	6214.94763181358	6215.82765555543	[6215.08763505,6215.64119402]	[0.07409898,0.54707525]	[0.19791957,0.02003387]	[-1.99999634,-0.26719458]	0.2055529178158693	0.43762748745446867	0.4660649796341657	0.2485992964028831
2016-06-12T06:12:33.957000	6222.827844411051	6223.787870311251	[6223.32785735]	[0.83864237]	[0.11128635]	[0.10678796]	0.09536520909783257	0.9105840151361189	0.26205932059807685	0.3789057879751398
2016-06-12T06:12:33.957000	6224.3078843405265	6225.1479070032	[6224.74592887,6224.9279004 ]	[0.61182718,0.32688889]	[0.03966879,0.02442106]	[0.33337494,1.39128609]	0.20658313979497464	0.5622112595768121	0.09341286781010526	0.17675533548368522
2016-06-12T06:12:33.957000	6225.247909701138	6226.407940997212	[6225.84792535,6225.94792805]	[0.75406739,0.10284174]	[0.05547899,0.09033984]	[-0.05988063,-1.8691457 ]	0.13864351305046194	0.7942467028593316	0.2127340763535605	0.27711621205843145
2016-06-12T06:12:33.957000	6232.968117981909	6234.808167623959	[6233.8681428 ,6233.72813795]	[0.62962804,0.37966317]	[0.11469305,0.14523402]	[-0.16879931, 0.76992381]	0.05796107625544259	0.9652174080279535	0.34199999277224324	0.5528296239636151
2016-06-12T06:12:33.957000	6236.028200538794	6236.908224280644	[6236.48821241,6236.24820593]	[0.15073401,0.13466953]	[0.02973648,0.16977398]	[ 1.09233479,-2.        ]	0.11119829385674573	0.8274937985325578	0.3997871678453124	0.29066965396814454
2016-06-12T06:12:33.957000	6243.288396409054	6245.288450367803	[6244.24842177]	[0.46289324]	[0.23374722]	[0.12921745]	0.1776605844965797	0.5083294160078983	0.5504326329027356	0.5649670585933914
2016-06-12T06:12:33.957000	6244.728435259354	6245.288450367803	[6245.02844281]	[0.4217389]	[0.07184313]	[0.08944628]	0.2337346737711033	0.36434367594160433	0.1691776360901044	0.1512403917766218
2016-06-12T06:12:33.957000	6249.948576091688	6251.188609546113	[6250.54859282]	[0.61359285]	[0.15102158]	[-0.10743187]	0.09366774447064136	0.8528290263798952	0.3556286432493539	0.3921507743658404
2016-06-12T06:12:33.957000	6252.9686575693995	6253.528672677849	[6253.26866512,6253.34866512]	[0.71077808,0.12668289]	[0.04311252,0.02575776]	[ 0.38254621,-2.        ]	0.22023546785364168	0.6574131756981827	0.101522228322776	0.164324176226256
2016-06-12T06:12:33.957000	6258.888817287297	6259.928845345847	[6259.39490887,6259.11156315,6259.72610303]	[0.61419241,0.01425963,0.27997974]	[6.57584369e-02,7.33268427e-05,3.06086614e-02]	[-0.3834268 ,-1.44886974, 0.14387751]	0.12205880035437669	0.7681395307696486	0.15484928541880308	0.22923362145841977
2016-06-12T06:12:33.957000	6268.2090687350665	6270.9291421189655	[6269.46910219,6270.42912809]	[0.90887874,0.24848789]	[0.26646598,0.04412965]	[-0.01833648, 0.53824249]	0.043006110706964897	0.9820436405984745	0.6274794365178691	0.9581907812466389
2016-06-12T06:12:33.957000	6283.269475044447	6283.829490152897	[6283.55077104,6283.41122892,6283.57630812]	[0.68348459,0.43954057,0.38295838]	[0.03532189,0.0230559 ,0.05516535]	[ 0.35614554,-0.20072932,-1.09925858]	0.03846751364837867	0.9866235832285629	0.1299044812993791	0.2516917709467577
2016-06-12T06:12:33.957000	6338.330960528808	6338.970977795608	[6338.66980388,6338.55096592]	[0.32389298,0.4027012 ]	[0.01881867,0.06083753]	[ 1.09697149,-0.01015722]	0.08950916048062679	0.8684682390560259	0.14326143667795047	0.14350574105470257
2016-06-12T06:12:33.957000	6352.131332844176	6353.011356586026	[6352.59134099,6352.3913404 ,6352.94858337]	[0.42473914,0.437173  ,0.47066684]	[0.02391356,0.05743141,0.01578934]	[ 0.08944213,-0.07207365, 0.42608609]	0.1853382538831728	0.523169416117578	0.13524063951552331	0.24845489819880295
2016-06-12T06:12:33.957000	6352.5713447151	6353.29136414025	[6352.91135443,6353.06850183]	[0.27132789,0.40750887]	[0.02555959,0.03392598]	[-1.61216152,-0.29115611]	0.25261063309513065	0.4546397654728148	0.07988957223101004	0.13434954717401312
2016-06-12T06:12:33.957000	6366.4117181096435	6367.651751564068	[6367.05173484,6367.43174617,6367.13173484]	[0.81231237,0.04858737,0.04245952]	[0.10722532,0.07105744,0.05040881]	[ 0.28799186, 1.99985372,-1.99984505]	0.054158703344889696	0.9702647294359008	0.25249634173434354	0.41861116001231485
2016-06-12T06:12:33.957000	6375.0319506718515	6376.271984126277	[6375.63731506,6375.85197226,6375.41196152]	[0.80993325,0.3609252 ,0.23538216]	[0.06747223,0.09857775,0.02309282]	[ 0.15783248,-0.22133264, 0.03758295]	0.04722817346193508	0.9762355504446627	0.23213285687633956	0.3850777192673085
2016-06-12T06:12:33.957000	6378.4720434809005	6379.792079093675	[6379.1248091 ,6378.91205589,6379.17533828]	[0.02208508,0.75873727,0.68433333]	[0.1407618 ,0.08726327,0.06203741]	[-1.9936991 ,-0.00491899, 0.29375121]	0.035589064068616366	0.9895940631099241	0.3314686999894635	0.45946804345543174
2016-06-12T06:12:33.957000	6384.492205896735	6385.0922220843595	[6384.81221399,6384.80597569]	[0.26831424,0.11246689]	[0.02550582,0.0470357 ]	[ 1.47548239,-1.99999997]	0.15627591860574278	0.6095787540252933	0.11076061280005431	0.12918549863900874
2016-06-12T06:12:33.957000	6394.632479467593	6398.032571197466	[6394.96932337,6397.85256688,6397.11254692]	[0.01653073,0.06496938,0.1346204 ]	[0.00257824,0.32490331,0.35158234]	[-0.19336851, 1.99989065, 1.99999776]	0.1399461217604776	0.7662630423550791	0.8279131348651799	0.9466669659897846
2016-06-12T06:12:33.957000	6409.232873366461	6410.392904662535	[6410.18798386,6409.79288901,6409.99289333]	[0.03708422,0.53586309,0.41198575]	[0.00168738,0.0619226 ,0.03256552]	[-1.99666683,-0.13554433, 0.03973752]	0.1492149339622956	0.6623843198100157	0.14581657993689717	0.22960426622370636
2016-06-12T06:12:33.957000	6411.412932181497	6415.93305412827	[6414.11300448]	[0.34298566]	[0.42652501]	[1.02760723]	0.11178500407815628	0.7681782977500347	1.0043896340225418	0.8805143814060254
2016-06-12T06:12:33.957000	6416.193061142908	6416.753076251357	[6416.45306899,6416.27524633,6416.5715917 ]	[0.89617208,0.06575022,0.28110295]	[0.02743483,0.00202639,0.04327248]	[ 0.1436715 , 1.17721179,-0.083401  ]	0.10223460437528727	0.8909646601554128	0.10189891224660368	0.15298512577738083
2016-06-12T06:12:33.957000	6417.993109705781	6418.553124814231	[6418.26079844]	[0.9868561]	[0.00446828]	[-0.68460691]	0.5190819592400332	-0.19301534626247907	0.010521992042816373	0.01884791386607398
2016-06-12T06:12:33.957000	6425.073300719752	6426.033326619952	[6425.53331367]	[0.17985627]	[0.04549375]	[-0.52024876]	0.18463033500844594	0.3064789947041273	0.10712960410022078	0.04677592301964646
2016-06-12T06:12:33.957000	6438.433661164197	6440.15370756872	[6439.96320158,6439.27368437]	[0.08781471,0.68035892]	[0.01044342,0.18906184]	[-0.43830545,-0.17499274]	0.130731008036218	0.7992148057490407	0.4452066069142915	0.5369122873588186
2016-06-12T06:12:33.957000	6444.53382573838	6445.6138548761055	[6445.05384031,6444.9824982 ]	[0.21011928,0.80097529]	[0.03256467,0.07655638]	[-1.15244158, 0.14797418]	0.06945784638579511	0.9533507849907944	0.18027650103269724	0.2988258528820828
2016-06-12T06:12:33.957000	6448.453931497528	6449.093948764328	[6448.75394013]	[0.6478061]	[0.04143175]	[-0.16963017]	0.26359626275927484	0.4450870232815626	0.09756431076051192	0.12289821479605849
2016-06-12T06:12:33.957000	6448.873942828866	6449.473959016491	[6449.15395092,6449.11394876]	[0.61640912,0.16978319]	[0.06085711,0.04388878]	[-0.28526353, 1.71498918]	0.10146905947036361	0.8870143648361114	0.1433075505696831	0.23298740195368495
2016-06-12T06:12:33.957000	6466.154409032457	6466.754425220082	[6466.43441713,6466.45381935]	[0.54177538,0.5074761 ]	[0.07336865,0.01867935]	[0.2034387 ,0.04644819]	0.06429160031921634	0.9551870289025591	0.17276996477448922	0.18040160267347272
2016-06-12T06:12:33.957000	6491.335088373107	6492.055107798257	[6491.71509809]	[0.78611708]	[0.07416656]	[-0.07181864]	0.08660238641207607	0.9110647957964433	0.17464891188786505	0.23852671943672207
2016-06-12T06:12:33.957000	6549.33665317683	6549.936669364454	[6549.79999517]	[0.30667828]	[0.00558929]	[-0.76267712]	0.5417241540029266	-0.6060559812120068	0.013161777445601399	0.0056138396898727455
2016-06-12T06:12:33.957000	6591.117780375097	6591.637794404372	[6591.39778739,6591.36656273]	[0.67806978,0.14357499]	[0.03046302,0.05024713]	[-0.03686805, 1.9854815 ]	0.14392933699895735	0.8020212557765243	0.11832293768422798	0.16975613333255812
2016-06-12T06:12:33.957000	6596.717931459594	6597.717958438969	[6597.23794495,6597.01793901]	[0.51310953,0.61599167]	[0.04974824,0.04667419]	[0.98966324,0.22471558]	0.11798961286607997	0.8696186353579864	0.11714815176942009	0.25434936958196513
2016-06-12T06:12:33.957000	6597.997965993193	6598.597982180818	[6598.27797409,6598.46526942,6598.11796977]	[0.75837371,0.34902705,0.25882481]	[0.06014404,0.01476729,0.01829115]	[ 0.01014215,-0.12430431, 0.45379959]	0.11497532312490666	0.8427634333040653	0.14162839771708063	0.2448293450123798
2016-06-12T06:12:33.957000	6606.478194778289	6607.5182228368385	[6606.97820881]	[0.41124109]	[0.0212255]	[-0.79891181]	0.21904722026676823	0.20798921607577237	0.04998224377963819	0.05425665653900927
2016-06-12T06:12:33.957000	6610.5583048541375	6611.078318883411	[6610.79831187,6610.91831187]	[0.27927314,0.79281118]	[0.02388506,0.02975117]	[-1.69671211,-0.23801269]	0.28499104258373553	0.6284072700949341	0.0700586555957037	0.16852707215150015
2016-06-12T06:12:33.957000	6612.138347481548	6614.458410073697	[6613.27837878,6613.57838688,6612.95837014]	[0.83816774,0.02713505,0.29467972]	[0.2298732 ,0.07251074,0.04885346]	[-0.1029416 ,-2.        , 0.10955354]	0.04177595959468226	0.9839410554616543	0.541310019373627	0.7931863622191665
2016-06-12T06:12:33.957000	6615.278432196785	6615.998451621934	[6615.62338605,6615.45843759,6615.59057259]	[0.16621106,0.24590182,0.16423441]	[0.07221835,0.035266  ,0.02687054]	[-1.99999998, 0.13318065,-2.        ]	0.12442288541984461	0.8573800967238865	0.1700612221004035	0.21732805716913411
2016-06-12T06:12:33.957000	6621.998613498181	6623.038641556731	[6622.97083714,6622.53862753]	[0.31485249,0.63319746]	[0.01137955,0.06650118]	[-0.04021835, 0.3491652 ]	0.13467382901630584	0.7582378893311422	0.15659830054468205	0.22758688517467243
2016-06-12T06:12:33.957000	6623.158644794255	6623.678658823531	[6623.43865181]	[0.26387852]	[0.07410366]	[1.2559496]	0.21559519498429974	0.5074076112396875	0.17450078756398094	0.1484287184414057
2016-06-12T06:12:33.957000	6625.238700911355	6625.838717098979	[6625.55820111,6625.33129057,6625.73872093]	[5.42384901e-01,2.08597995e-04,3.12393920e-01]	[0.04009843,0.09143725,0.01359455]	[0.44758439,0.22208661,0.10047638]	0.18772612418745718	0.5779273822678272	0.21531825990521927	0.13808062813318153
2016-06-12T06:12:33.957000	6627.9587742952535	6628.558790482878	[6628.27562536,6628.47796425,6628.34411774]	[0.86625524,0.10337482,0.48756845]	[0.03059417,0.00848471,0.01861135]	[ 0.15957518,-0.30641212,-0.41375724]	0.1370493338712964	0.8648734632624576	0.07204376285761757	0.14592928000200525
2016-06-12T06:12:33.957000	6630.098832031115	6630.738849297915	[6630.43884066,6630.64071237]	[0.59866014,0.99998815]	[0.03216041,0.00467221]	[ 0.08862586,-1.95035736]	0.1993694646291372	0.6210982352896718	0.07573197622184127	0.13016125552432617
2016-06-12T06:12:33.957000	6630.85885253544	6631.778877356464	[6631.33886495,6631.45886818]	[0.42883146,0.47283447]	[0.0574511 ,0.07696092]	[ 0.60645617,-0.330212  ]	0.11267239419254957	0.8618936928397496	0.18122911934988092	0.3106028081871212
2016-06-12T06:12:33.957000	6632.078885450276	6632.798904875426	[6632.45889516,6632.25888977,6632.40896069]	[0.06643873,0.09596283,0.70808095]	[0.05197244,0.03078611,0.03244543]	[-1.99995437, 1.53767183,-0.49545921]	0.08826762671756735	0.8956424785369821	0.12238575520675803	0.1695667009986235
2016-06-12T06:12:33.957000	6633.558925379751	6634.158941567375	[6633.86293023]	[0.42197253]	[0.0113575]	[0.10405169]	0.7257046700587383	-0.17304181526657958	0.0267448661710941	0.02734449988809931
2016-06-12T06:12:33.957000	6642.73917305041	6643.459192475559	[6643.09128634,6642.83917521,6643.10778179]	[0.59926887,0.04913633,0.59323849]	[0.02993074,0.01884845,0.009058  ]	[ 0.69926242, 1.46615093,-0.34330568]	0.13946671509952172	0.8005555237403141	0.07048151072495426	0.11457106944845986
2016-06-12T06:12:33.957000	6645.059235642558	6646.659278809557	[6646.25926856]	[0.09179756]	[0.30301087]	[2.]	0.18294168374408967	0.4727249552347098	0.7135360789361406	0.41981729606679075
2016-06-12T06:12:33.957000	6643.499193554733	6644.699225929983	[6644.0879953 ,6644.35921737]	[0.86052767,0.14460862]	[0.01957595,0.09468462]	[-0.13891107, 0.20985858]	0.14353470171120591	0.6179004968340349	0.2229652382451667	0.12368477571587128
2016-06-12T06:12:33.957000	6653.95947575899	6655.279511371766	[6654.21936781,6654.63529482]	[0.10284092,0.37279668]	[0.13868083,0.05400905]	[-0.25668975, 0.71199134]	0.238575082084791	0.30240540139016336	0.32656840042774893	0.17560615089185527
2016-06-12T06:12:33.957000	4659.405793807514	4659.965808998423	[4659.68648713,4659.67215628,4659.61965472]	[0.45623396,0.12010237,0.11091176]	[0.00188673,0.01339695,0.02629768]	[1.27429723,2.        ,1.99999999]	0.19037217431503076	0.49954655097945067	0.061926306728429505	0.08640835315719222
2016-06-12T06:12:33.957000	4667.106002682511	4669.86607755199	[4669.54606941,4668.46604012]	[0.04088373,0.63464736]	[0.17812779,0.25003303]	[ 2.        ,-0.11420898]	0.10090745507160911	0.8242024888915207	0.5887827843328297	0.8354375893828317
2016-06-12T06:12:33.957000	4682.266413922115	4683.626450814322	[4682.7464264 ,4683.38644376,4682.54642098]	[0.1618765 ,0.02146182,0.13888528]	[0.14128464,0.21190451,0.10136066]	[-2.        ,-1.99147354,-1.60001065]	0.12493839260549537	0.7853281051546565	0.4989969972026722	0.4614976699341411
2016-06-12T06:12:33.957000	4688.226575596788	4689.266603808476	[4688.7665897 ,4688.63113679]	[0.46506618,0.43569139]	[0.05856941,0.01597162]	[-0.2253809 , 0.31546134]	0.27041253136648663	0.3875957659103879	0.1379204110025421	0.18751767226056532
2016-06-12T06:12:33.957000	4689.026597298086	4689.586612488995	[4689.30105416]	[0.53605552]	[0.06917648]	[-0.08004619]	0.2421306511055939	0.44296377786916785	0.162898172562325	0.18827736654545324
2016-06-12T06:12:33.957000	4697.746833842239	4700.266902201329	[4699.02686802,4698.58685609]	[0.87366664,0.44357977]	[0.20976664,0.14428102]	[-0.03379892, 0.12274153]	0.031126626522670425	0.992270946420013	0.493962700419141	0.9351620984642062
2016-06-12T06:12:33.957000	4734.307825591575	4736.667889610406	[4736.06787388,4735.4678576 ]	[0.3898773 ,0.78286874]	[0.15686529,0.18691418]	[0.68988159,0.16380213]	0.0650454609585212	0.9602133003580762	0.4401492590958683	0.8802879354205915
2016-06-12T06:12:33.957000	4761.628566690915	4763.388614433771	[4763.12899293]	[0.1061762]	[0.32505781]	[2.]	0.17902185634053186	0.486605431287932	0.7654526399187154	0.4442720443410259
2016-06-12T06:12:33.957000	4763.908628539615	4765.068660006498	[4764.50831224,4764.90865711]	[0.46975192,0.26606892]	[0.04709129,0.02463717]	[0.18569467,0.12010902]	0.17333145349585752	0.46480339942099447	0.11089150815075234	0.15679079431393517
2016-06-12T06:12:33.957000	4777.649001259415	4781.849115191232	[4780.6090821 ,4779.72905823]	[0.02071703,0.70162081]	[0.20618278,0.41108725]	[-1.84621294, 0.41433476]	0.06254629230836942	0.9514957662803403	0.9680364911969841	1.2850078339906408
2016-06-12T06:12:33.957000	4885.811935274957	4888.292002548982	[4887.71198736]	[0.061935]	[0.30648356]	[1.99918538]	0.198453224596247	0.24330605631914615	0.7217136244480615	0.2581230188985006
2016-06-12T06:12:33.957000	4961.233981164862	4962.074003951226	[4961.63399256]	[0.43330645]	[0.09879774]	[0.03791679]	0.15896168978755176	0.47259562579189873	0.23265089769727365	0.18590428198564446
2016-06-12T06:12:33.957000	4961.473987675252	4965.954109202523	[4963.71405604,4965.2740913 ]	[0.71052477,0.12684091]	[0.16323006,0.45346629]	[0.18339325,2.        ]	0.0771936946878398	0.9289071880613713	1.0678315107854313	1.1673633599849542
2016-06-12T06:12:33.957000	4967.254144467132	4970.174223676872	[4968.85418841]	[0.53714409]	[0.22343116]	[0.1440852]	0.14711390723653958	0.6530116910340995	0.5261401628177628	0.600244588500005
2016-06-12T06:12:33.957000	4974.1543316408315	4975.354364192779	[4974.37759001,4974.49235415,4975.0543566 ]	[0.25753086,0.63968458,0.06673505]	[0.02017856,0.01317592,0.19575108]	[-1.07233315, 0.25713611, 2.        ]	0.1965719039899838	0.40465640613629406	0.46095856276601177	0.2454171554471003
2016-06-12T06:12:33.957000	4978.6344531681025	4979.99449006031	[4979.13446727]	[0.27294267]	[0.21039833]	[-1.21369206]	0.14986879467097566	0.6303619020083817	0.4954502130377332	0.38237204687185233
2016-06-12T06:12:33.957000	4981.674535633036	4982.234550823945	[4981.96753525,4982.0545454 ,4981.85454323]	[0.73180414,0.5624661 ,0.44564684]	[0.01263977,0.02964271,0.01840153]	[ 0.4686007 ,-0.64028843, 0.54809969]	0.17442481309660898	0.7302491529101509	0.06980324327346517	0.16388736635465867
2016-06-12T06:12:33.957000	4984.0546001943985	4985.054627321022	[4984.57461376]	[0.6728566]	[0.11963903]	[-0.00689899]	0.09076994130328868	0.8689545414287034	0.2817283791119981	0.3161461912493251
2016-06-12T06:12:33.957000	4985.834648479788	4988.514721179137	[4987.63469677]	[0.34656089]	[0.42216077]	[1.07883877]	0.11639335749577798	0.7897448638888305	0.9941126540808443	0.8935686685928002
2016-06-12T06:12:33.957000	5025.53572540672	5028.8958165521735	[5027.03576664]	[0.52145637]	[0.24453022]	[0.17491897]	0.22311355393072152	0.442875827032855	0.5758246653300797	0.6628369740324034
2016-06-12T06:12:33.957000	5169.879640863483	5170.519658224521	[5170.17964954]	[0.55268107]	[0.06483244]	[-0.64385254]	0.12411747742901816	0.8085365705013698	0.1526687235065628	0.1728949238818137
2016-06-12T06:12:33.957000	5174.9797792092595	5176.379817186531	[5175.6597982]	[0.67850982]	[0.1496443]	[-0.23830731]	0.1072333892154837	0.8589592213350005	0.35238539515430434	0.4435350915655551
2016-06-12T06:12:33.957000	5217.160923410217	5218.040947281645	[5217.50093209,5217.58093535,5217.32203315]	[0.15919364,0.53323768,0.41328819]	[0.01831781,0.08272547,0.00939317]	[ 1.54996136,-0.41137389,-0.44110997]	0.1334718100011837	0.76247172631301	0.19480358767385714	0.24073158172593634
2016-06-12T06:12:33.957000	5233.921378052418	5237.3214702829355	[5237.00628241,5236.40144587,5235.04140789]	[0.35543181,0.16323078,0.25533665]	[0.00411764,0.52683997,0.15449959]	[-1.06639352, 2.        ,-0.02577154]	0.0838228915881878	0.913017006060844	1.2406133191846256	1.11273970161286
2016-06-12T06:12:33.957000	5246.141709539751	5247.461745346893	[5246.70172419]	[0.34214543]	[0.09298427]	[-0.08363027]	0.23541588202187272	0.24190562559350015	0.21896121931195212	0.19998928467478921
2016-06-12T06:12:33.957000	5251.521855480982	5252.201873927086	[5251.86816956,5251.64498188]	[0.20055394,0.76322421]	[0.02719898,0.01093571]	[ 0.35860224,-0.08159551]	0.2057150818650058	0.4008131456265046	0.06404869402478289	0.07101736523645903
2016-06-12T06:12:33.957000	5251.42185276832	5263.102169607276	[5257.80202529,5254.64194066]	[0.57953763,0.07567441]	[1.22174878,0.30747842]	[ 0.04387894,-2.        ]	0.12398557842906864	0.7747758428641863	2.8769985057499166	3.2177667189122268
2016-06-12T06:12:33.957000	5261.762133257601	5262.602156043965	[5262.0821472 ,5262.20211696,5261.92213814]	[0.16808389,0.24616634,0.50489695]	[0.06797076,0.09822654,0.02428496]	[-0.77490559,-0.81572582,-0.30755736]	0.16930796479262408	0.5729961285723877	0.23130582483988457	0.3087398863897582
2016-06-12T06:12:33.957000	5284.522750659541	5285.042764765385	[5284.77672382,5284.82054436,5284.72748966]	[0.7035903 ,0.11046579,0.62640526]	[0.01472117,0.01121854,0.00889815]	[-0.5439517 ,-1.982332  ,-0.11532931]	0.08583373602835294	0.8874736337905121	0.03466571576895016	0.0877889659801695
2016-06-12T06:12:33.957000	5297.263096252717	5298.223122294276	[5298.02311741,5297.80311144]	[0.04613652,0.10446291]	[0.08987338,0.06222288]	[2.,2.]	0.23524977365227015	0.3219864610436325	0.2116356448797331	0.14962473692676828
2016-06-12T06:12:33.957000	5299.523157558885	5300.443182515379	[5299.96337774,5300.08317004]	[0.70502902,0.46883512]	[0.02295297,0.07369019]	[ 0.1952464,-0.2731711]	0.12199435703084816	0.8401007419494463	0.1735271306497798	0.2164415415127002
2016-06-12T06:12:33.957000	5340.904280058545	5343.544351672829	[5343.12434082,5342.1243137 ,5342.32431912]	[0.00435441,0.2930865 ,0.16154489]	[0.08824155,0.24396922,0.26863835]	[ 2.        ,-1.47106464, 1.99999826]	0.05366859028380516	0.9747907430041142	0.6325949617642126	1.0018175976021746
2016-06-12T06:12:33.957000	5357.004716797175	5359.924796006913	[5358.76476508,5359.2447781 ]	[0.12830224,0.3222601 ]	[0.22514098,0.25386602]	[2.        ,1.01673861]	0.11305844126167802	0.8534351828346934	0.5978087961070465	0.8691774227002677
2016-06-12T06:12:33.957000	5361.084827473796	5365.6849522562625	[5364.04490831]	[0.39065144]	[0.57716055]	[1.16743495]	0.06814795429393405	0.9379864866827512	1.3591092321174882	1.3966058820802405
2016-06-12T06:12:33.957000	5403.205970047156	5405.446030810792	[5404.26599826]	[0.79948697]	[0.23090279]	[-0.13489618]	0.06574080019798956	0.9534845280687607	0.5437345295993447	0.7545238602051703
2016-06-12T06:12:33.957000	5489.548312159785	5490.708343626668	[5490.14354351,5490.04832627]	[0.97927916,0.38724741]	[0.00444266,0.10936734]	[ 1.63030263,-0.37008423]	0.07421874040479444	0.8497278828561521	0.25754041586706783	0.19631622778943902
