# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	5493.2084114432255	5494.328441825043	[5493.74842663,5493.84001042]	[0.85125314,0.10642035]	[0.08056245,0.09391908]	[-0.21930792,-1.99999997]	0.040261686344324345	0.9854880818289838	0.22116252066742256	0.3727454297528773
2016-06-12T06:12:33.957000	5494.348442367575	5496.90851181173	[5495.64847709,5495.36846949]	[0.57064123,0.13782916]	[0.15667888,0.20830232]	[0.06614038,1.42094222]	0.09406274501022498	0.8596029557903831	0.49051447548323096	0.6428486729042361
2016-06-12T06:12:33.957000	5503.288684879584	5504.5687196016615	[5504.06870658]	[0.58100358]	[0.12333518]	[0.48967151]	0.12181972661876023	0.8123889660333032	0.2904321520926465	0.3260871359205539
2016-06-12T06:12:33.957000	5505.488744558155	5506.368768429584	[5505.90875649]	[0.60229754]	[0.10306203]	[0.07090628]	0.11494780501792348	0.795587932822478	0.24269252682146794	0.2675225705294586
2016-06-12T06:12:33.957000	5507.288793386077	5508.12881617244	[5508.08881437,5507.82880749,5507.68880478]	[0.09196541,0.33614895,0.53470478]	[0.21462157,0.01885167,0.06430617]	[ 1.21041282,-0.22512161, 0.13903489]	0.12894564651491686	0.7749825902724607	0.5053951686203914	0.3051867039156814
2016-06-12T06:12:33.957000	5511.648911658153	5512.968947465295	[5512.28892956,5512.6289377 ]	[0.69747517,0.59308028]	[0.08538927,0.0675453 ]	[-0.45344728, 0.45768336]	0.06904979567465928	0.9550527849630462	0.201076371007033	0.435696332349248
2016-06-12T06:12:33.957000	5534.129521464638	5536.3695822282725	[5534.88954262,5535.3895551 ]	[0.36085277,0.59092047]	[0.15982899,0.18752645]	[0.45776997,0.22088607]	0.09071803468203588	0.8865307871536353	0.4415910501354961	0.8004089963984748
2016-06-12T06:12:33.957000	5537.189604472103	5538.0296272584665	[5537.58961587]	[0.5668753]	[0.0456897]	[0.16635202]	0.2682783160742163	0.3787880324030771	0.10759102357065677	0.12191021678661741
2016-06-12T06:12:33.957000	5540.729700500349	5542.2097406477515	[5542.00973468,5541.48972057]	[0.11737321,0.44632738]	[0.21081993,0.1201734 ]	[1.75936058,0.32868424]	0.09338875153871005	0.883511199372796	0.4964429971599554	0.49107369540226575
2016-06-12T06:12:33.957000	5543.489775369829	5545.609832878269	[5544.56980412,5544.60980629]	[0.76085982,0.15214817]	[0.0796722,0.2178415]	[-0.01710562,-2.        ]	0.07035548753445052	0.9545623572363077	0.5129775319219853	0.6161805010812088
2016-06-12T06:12:33.957000	5545.709835590931	5546.949869227944	[5546.30985241,5546.10984698]	[0.64988484,0.32922028]	[0.09921456,0.06505667]	[0.05724379,0.65013588]	0.11287698377369543	0.8396664116718999	0.233632425913858	0.39369087824620563
2016-06-12T06:12:33.957000	5552.910030902617	5554.190065624694	[5553.73005369]	[0.45092966]	[0.19334509]	[0.67942137]	0.1405169938997606	0.713263690335765	0.455292890810364	0.46387493978849703
2016-06-12T06:12:33.957000	5555.1300911237195	5556.890138866576	[5556.54863981,5556.030115  ]	[0.12060014,0.21879436]	[0.31897405,0.07490086]	[2.        ,0.73642396]	0.09132591643503156	0.8687958136657283	0.7511264874271116	0.4977452772340589
2016-06-12T06:12:33.957000	5559.470208853263	5560.6702414052115	[5560.06860854]	[0.68233172]	[0.0110361]	[0.482565]	0.23433246621179446	0.1719602412000687	0.025988034370769058	0.04609440498075632
2016-06-12T06:12:33.957000	5579.990765491568	5580.910790448061	[5580.21077082,5580.43077797,5580.59078123]	[0.29410036,0.59031502,0.41829443]	[0.01516755,0.02748696,0.05611382]	[ 0.9223244 ,-0.07451126,-0.48026809]	0.1419428163714161	0.676676737786696	0.1321379597412245	0.21522136616770526
2016-06-12T06:12:33.957000	5593.551133328576	5595.191177816237	[5594.39115556]	[0.6601739]	[0.1588777]	[0.30484085]	0.0849661754783541	0.8908321385904835	0.3741283887111099	0.4307698732871897
2016-06-12T06:12:33.957000	5599.111284152599	5600.3913188746765	[5599.63129893]	[0.28896724]	[0.04891399]	[-0.3432386]	2.222564962807492	-0.10041099047578039	0.11518364222973143	0.07801305868684995
2016-06-12T06:12:33.957000	5598.39126462143	5602.391373127922	[5599.27127114,5599.73130228,5601.1313395 ]	[0.06564742,0.38498506,0.13435152]	[0.13214021,0.05661524,0.26791465]	[-1.58670992, 0.44388546, 1.95293743]	0.6087856694411594	0.09425235197603021	0.630890782033339	0.7084080987094524
2015-06-26T02:21:18.577000	6713.3024844758365	6714.145279578682	[6713.70388203,6714.02481373,6713.62388203]	[0.81973787,0.009405  ,0.14243862]	[0.04840089,0.08953984,0.06558803]	[ 0.0233497 ,-1.99988945, 1.88848386]	0.11540244469787295	0.8764604772863966	0.2108502183907713	0.2602320484766583
2015-06-26T02:21:18.577000	6714.24561232902	6715.088407431866	[6714.64700988]	[0.63455824]	[0.08208705]	[-0.14427048]	0.12330575204257221	0.7822784200504294	0.19330023097661825	0.2256406708472189
2015-06-26T02:21:18.577000	6729.897521381857	6730.459384783753	[6730.19845308]	[0.30883641]	[0.06518694]	[0.20331785]	0.19266671164435994	0.4460224761919068	0.1535035194338295	0.10102921243077423
2015-06-26T02:21:18.577000	6737.282011806784	6737.884008308816	[6737.60301006,6737.52274386]	[0.15716773,0.22373784]	[0.01303457,0.0459217 ]	[1.85676765,1.4340822 ]	0.4806171042016475	0.01837083506214865	0.10813734346063825	0.09897259053898887
2015-06-26T02:21:18.577000	6740.51272636769	6741.435787670805	[6740.99425702,6740.69339187]	[0.28468774,0.34742959]	[0.02435506,0.09610146]	[ 1.39399026,-0.85307514]	0.15518625058849791	0.7599332067969287	0.22630163740957257	0.24502696350878767
2015-06-26T02:21:18.577000	6741.796985572025	6742.439115174192	[6742.13449079,6742.25641187]	[0.55605949,0.47284173]	[0.03644331,0.01104789]	[0.15222967,0.10625783]	0.23670378233819184	0.449374271289222	0.08581742756035696	0.15318125035918834
2015-06-26T02:21:18.577000	6743.96417297934	6744.526036381238	[6744.26150725,6744.35317295]	[0.63137202,0.57877014]	[0.02247998,0.02875375]	[ 0.40578466,-0.31547862]	0.1611846878671	0.7357040324899444	0.06770991020989564	0.1464617736382688
2015-06-26T02:21:18.577000	6747.315286840653	6748.037682643092	[6747.59412846,6747.8134834 ,6747.60077837]	[0.92290098,0.26997297,0.09272955]	[0.00509276,0.01673669,0.05122578]	[1.72852989,0.65633381,1.99570305]	0.2318573709704141	0.3110030127589819	0.12062748418533137	0.10375701466158846
2015-06-26T02:21:18.577000	6750.766733452304	6751.649661655284	[6751.08773143,6750.9091075 ,6751.48730407]	[8.00845619e-02,1.30392069e-05,1.87683354e-01]	[0.07584014,0.08960299,0.0247212 ]	[-1.98389653, 1.21322156, 1.27042743]	0.2614911753904085	0.2391130912185052	0.21099892433958709	0.12207600457020744
2015-06-26T02:21:18.577000	6755.221507567342	6755.903770269646	[6755.54263892,6755.7886929 ]	[0.40566353,0.10749918]	[0.03035346,0.0208201 ]	[-0.97903366,-1.99914262]	0.17217409540159284	0.6482733768347739	0.07147693952938909	0.11748805824738054
2015-06-26T02:21:18.577000	6759.134484830551	6760.458877135022	[6759.35515033]	[0.20127086]	[0.24438539]	[-1.31570209]	0.18188189412042907	0.4163804120988287	0.5754836187038244	0.42250869349785364
2015-06-26T02:21:18.577000	6761.020740536918	6762.826730043015	[6762.50387191,6761.30160569]	[0.24529949,0.12196886]	[0.02379018,0.28217792]	[ 1.00341111,-2.        ]	0.1686363697261377	0.5863094516789364	0.6644782328902797	0.4524414768715043
2015-06-26T02:21:18.577000	6763.85012409647	6766.8199735064945	[6764.09734149,6766.13851855,6764.21125545]	[0.32478481,0.51720633,0.08295075]	[0.0050191 ,0.02809453,0.59531777]	[-0.89403848,-0.35197729,-2.        ]	0.1546448074490325	0.5215163651937718	1.4018662239789306	0.7462864924874485
2015-06-26T02:21:18.577000	6766.478842155343	6768.806561963202	[6766.49897526,6767.80316791]	[0.10910384,0.61109861]	[0.05104706,0.18858431]	[-0.73155031, 0.32484905]	0.1300524059760043	0.7496894621528689	0.4440821137848372	0.596477539868317
2015-06-26T02:21:18.577000	6769.328292264962	6770.452019068755	[6769.91015563,6769.54909088]	[0.61035303,0.37998949]	[0.07846627,0.03126254]	[ 0.47718344,-0.30295429]	0.1164750132242685	0.7987204890326958	0.1847739514848229	0.2888901776814115
2015-06-26T02:21:18.577000	6772.017209974038	6772.819871976749	[6772.4140845]	[0.795191]	[0.04505902]	[0.06729847]	0.17646346932991522	0.7118472853375327	0.10610588338784768	0.16840539191353276
2015-06-26T02:21:18.577000	6773.361668828577	6774.124197731152	[6773.72293328,6773.58246743,6773.81701388]	[0.38246875,0.07612376,0.35132697]	[0.02619687,0.02366596,0.01368562]	[-0.93066822,-1.92615203,-1.03751663]	0.22217883445447456	0.4604127243429935	0.061688907706094497	0.13698363608134578
2015-06-26T02:21:18.577000	6772.860005076884	6773.462001578917	[6773.15299083,6773.34153573]	[0.68544173,0.53459683]	[0.03262161,0.01920359]	[-0.21751742, 0.28048159]	0.22264282533341295	0.6087554073336126	0.07681802179341417	0.16134865222704659
2015-06-26T02:21:18.577000	6775.669322086367	6776.431850988942	[6775.78958161,6776.03058654]	[0.28744001,0.21133757]	[0.00714329,0.04569061]	[-0.23805461,-1.59893088]	0.44091064296573157	0.13529621202292408	0.1075931534708523	0.1151094392486415
2015-06-26T02:21:18.577000	6778.719437696664	6779.6424989997795	[6779.16096835,6779.32770886]	[0.67578832,0.68348653]	[0.03895747,0.07196887]	[0.31998613,0.12162513]	0.09329367136541962	0.9249958777687941	0.16947373858378537	0.31881162674401764
2015-06-26T02:21:18.577000	6780.665893053234	6781.348155755538	[6781.01065455,6781.13041485]	[0.57499004,0.60791369]	[0.01418503,0.04235649]	[ 0.25103533,-0.2539817 ]	0.45181860462930695	0.12646263377189138	0.09974191383671403	0.14587001351562429
2015-06-26T02:21:18.577000	6777.95690879409	6782.291283608721	[6780.64575995,6781.45947262,6779.16096835]	[0.39918176,0.22361831,0.5188944 ]	[0.42882251,0.02635404,0.16992398]	[ 0.97356008, 0.16763575,-0.29784001]	0.11009036100347479	0.8463553340745418	1.0097998348368808	1.4684138969632627
2015-06-26T02:21:18.577000	6784.819668917256	6785.903262620915	[6785.37302907,6785.46969371,6785.78657148]	[2.17224773e-01,3.20842906e-04,5.80491408e-01]	[0.01414461,0.00088177,0.01105199]	[ 0.39409699, 0.9773189 ,-0.23446836]	0.3850814859038333	-0.17033501070977897	0.033308008377886916	0.06480040584562043
2015-06-26T02:21:18.577000	6785.722663670304	6786.926656674369	[6785.78732139,6786.34466017]	[0.29440707,0.49886674]	[0.01100066,0.04760848]	[-0.20054202, 0.66280978]	0.17593695517018643	0.5562950587274857	0.11210941190310889	0.14910627892678469
2015-06-26T02:21:18.577000	6787.729318677078	6788.491847579653	[6787.84965143]	[0.05107078]	[0.11136016]	[-1.99995743]	0.20020791039723135	0.20468377266924154	0.26223313499664863	0.08232839603840611
2015-06-26T02:21:18.577000	6791.261031489	6791.863027991033	[6791.58202974,6791.46246526,6791.57912778]	[0.70977788,0.41962076,0.32617754]	[0.08736664,0.02004798,0.00723478]	[0.05069397,0.181137  ,1.06555147]	0.14297853347454373	0.8284465060113803	0.20573272228829875	0.2573642786368567
2015-06-26T02:21:18.577000	6791.822894890896	6792.5051575932	[6792.14402624]	[0.72336453]	[0.03674065]	[-0.41408809]	0.29453467604734873	0.486116284719587	0.0865176091666628	0.11493931520577572
2015-06-26T02:21:18.577000	6794.411479849635	6795.816138354377	[6794.99334325,6794.51438289,6794.8528774 ]	[0.58429029,0.26753292,0.31218394]	[0.06894996,0.01571502,0.06241513]	[-0.496195  ,-0.00760148, 1.02295856]	0.187214794951823	0.6674333061112555	0.162364742520345	0.3473881980174229
2015-06-26T02:21:18.577000	6809.401192750236	6812.29077595999	[6810.69818837]	[0.38398858]	[0.13482469]	[-0.74013209]	0.16642096466521025	0.464962865333589	0.31748787531828593	0.32299555913688077
2015-06-26T02:21:18.577000	6812.250642859854	6813.053304862564	[6812.91010486,6812.50557437,6812.73230661]	[0.34676894,0.10287046,0.61390361]	[0.00986641,0.01839469,0.08536749]	[0.11149333,2.        ,0.49626453]	0.11303997586255564	0.8460708975333376	0.20102506813012816	0.2771929073025778
2015-06-26T02:21:18.577000	6812.812506261751	6814.578362667712	[6814.35042628]	[0.01199692]	[0.00603647]	[-0.21796758]	0.4310065133546618	-0.5608164216672089	0.01421480036739563	0.0002998444719366606
2015-06-26T02:21:18.577000	6818.872604382208	6819.595000184648	[6819.21816435,6819.31413503]	[0.51539027,0.4674324 ]	[0.01572682,0.05966959]	[-0.59558584,-0.36906188]	0.09599692746428455	0.876103207609697	0.14051115227093958	0.16427373425705882
2015-06-26T02:21:18.577000	6820.217063236746	6821.059858339591	[6820.61846079,6820.26221695,6820.88337512]	[0.44777924,0.08788045,0.49454711]	[0.06746803,0.0273644 ,0.00915973]	[ 0.55409824,-2.        ,-0.41138976]	0.2054079827203005	0.5389533637579258	0.15887506255094672	0.24567398360215054
2015-06-26T02:21:18.577000	6822.645115794943	6823.728709498601	[6823.20691265,6823.06231106]	[0.67758935,0.32346966]	[0.10063018,0.01639542]	[0.27544913,0.18363549]	0.10581715181268292	0.8791800588475764	0.23696596223135405	0.3186658391971262
2015-06-26T02:21:18.577000	6825.5146324546295	6826.357427557475	[6825.95603001]	[0.39629598]	[0.05491769]	[-0.02906048]	0.225423138928114	0.23579130134412463	0.12932127189322398	0.116835767407441
2015-06-26T02:21:18.577000	6826.277161357203	6827.882485362623	[6827.28042231,6826.97362594]	[0.24809034,0.62553819]	[0.03189047,0.10523657]	[-0.04898951, 0.08062715]	0.17558542413813624	0.6376181575134117	0.24781318535747437	0.35876390480810494
2015-06-26T02:21:18.577000	6836.87229979297	6837.674961795679	[6837.25363079]	[0.6641631]	[0.10461382]	[-0.35507594]	0.12176782776324456	0.8148755682490603	0.24634671479197098	0.2843941864848824
2015-06-26T02:21:18.577000	6837.554562495272	6838.116425897169	[6837.8554942 ,6837.71003409,6837.9572873 ]	[0.35921064,0.49263324,0.66903111]	[0.02916643,0.02340009,0.01838847]	[ 1.36966714, 0.31532672,-0.39918827]	0.14117966922296732	0.7774622234275081	0.06868168669598841	0.18530968679060555
2015-06-26T02:21:18.577000	6838.216758647509	6839.862215753063	[6838.27836319,6839.0194872 ]	[0.05995674,0.58488192]	[0.03527176,0.10955441]	[-1.99999785, 0.04671001]	0.13802641922416461	0.6664326150407534	0.2579809099490434	0.3394012521357351
2015-06-26T02:21:18.577000	6839.982615053469	6840.745143956044	[6840.3438795 ,6840.65148401,6840.3969465 ]	[0.1270234 ,0.0825332 ,0.52696751]	[0.05180473,0.06195821,0.03004886]	[1.99999625,1.99909454,0.22027045]	0.18060547087402987	0.6390454190311827	0.14590044137305314	0.2335842741875817
2015-06-26T02:21:18.577000	6841.728404909362	6842.290268311259	[6842.02933661]	[0.66232481]	[0.06176948]	[0.46705512]	0.169666220165809	0.7144991887936515	0.14545601967982774	0.16590425114642693
2015-06-26T02:21:18.577000	6841.74847145943	6844.959119470269	[6842.76174219,6843.55452756]	[0.27400733,0.28751305]	[0.30618079,0.16490952]	[-0.36982498, 0.88083563]	0.14676069993135013	0.6303079492294756	0.7210006604382856	0.7091815486029652
2015-06-26T02:21:18.577000	6844.617988119117	6845.179851521014	[6844.88561126,6844.89946936]	[0.14732205,0.72098115]	[0.03481916,0.01939007]	[ 1.99833535,-0.16314257]	0.524921016480583	0.23075900916305114	0.08199285658935947	0.1306913859703376
2015-06-26T02:21:18.577000	6851.741613393164	6852.584408496009	[6852.00241199,6851.90207924]	[0.12657673,0.19032498]	[0.07166733,0.04437872]	[-1.99873958,-1.19531188]	0.29072722333596646	0.36462557487034564	0.16876367270195122	0.19608330915776176
2015-06-26T02:21:18.577000	6852.84527364689	6854.16966595136	[6853.99192996,6852.98600605,6853.18633845]	[9.97415490e-01,2.38967629e-34,1.90311958e-01]	[0.00425268,0.50133166,0.16708318]	[-1.96151879, 0.74961779,-1.74954082]	0.18671159563496986	0.5987409441209917	1.180545849473476	0.37135668798035676
2015-06-26T02:21:18.577000	6859.045837617821	6860.851827123917	[6859.28670277,6859.92883237,6859.60763447]	[0.37271324,0.54009407,0.43883846]	[0.023305  ,0.07091274,0.06914539]	[-0.03997551,-0.30836813, 0.05810404]	0.1276396745421825	0.7038706511498223	0.16698673784044812	0.42900894645619986
2015-06-26T02:21:18.577000	6861.112692274798	6863.40027898252	[6861.21257058]	[0.25462057]	[0.02186573]	[0.46337488]	0.251483229476115	-0.01300477196223171	0.05148986882938963	0.030674915524511466
2015-06-26T02:21:18.577000	6925.265452841357	6925.827316243253	[6925.55876686,6925.40827793,6925.64638454]	[0.89241012,0.34885478,0.43574482]	[0.03153167,0.01756633,0.03385655]	[ 0.24896085,-0.21648334,-0.6134794 ]	0.04871786735962038	0.9754488001040628	0.07972607628292151	0.1989489326021067
2015-06-26T02:21:18.577000	6925.9878486437965	6926.589845145828	[6926.28680271,6926.18884696]	[0.57756055,0.29654034]	[0.02349267,0.01645009]	[-0.05035873, 0.86638657]	0.3364905610975878	0.2579580273255113	0.05532101918056189	0.11883491055825955
2015-06-26T02:21:18.577000	6945.091204308283	6946.255064212211	[6946.15647424,6945.87386631,6945.37185998]	[0.44227598,0.41043403,0.52836344]	[0.01199132,0.0929587 ,0.00583284]	[-0.01730051, 0.55390235, 1.74515995]	0.2666677428367316	0.42761108648897295	0.2189010055791206	0.29789630384371024
2015-06-26T02:21:18.577000	6951.311834829282	6951.913831331314	[6951.59283308,6951.71283308]	[0.21958922,0.45455985]	[0.02485899,0.02592597]	[-1.53867711,-0.23662974]	0.3284382858725615	0.2233051102196928	0.061050999825539194	0.10884261351594288
2015-06-26T02:21:18.577000	6973.104108202846	6973.746237805013	[6973.405173  ,6973.22444095,6973.525173  ]	[0.53632307,0.03593129,0.351849  ]	[0.03150017,0.069492  ,0.04592704]	[-0.75888754,-1.99999705,-0.84400354]	0.08321560725387737	0.913225245219578	0.16364115112051456	0.19676602992199288
2015-06-26T02:21:18.577000	6974.087369156165	6974.689365658197	[6974.39756327,6974.16574195]	[0.44761598,0.06661222]	[0.01778154,0.11933392]	[ 0.69134671,-1.98380088]	0.08897114887562513	0.8333146038806173	0.28100991006388976	0.1297694306793479
2015-06-26T02:21:18.577000	6977.438483017478	6978.401677420729	[6977.53844988]	[0.54810248]	[0.01293463]	[0.09756723]	0.29462668650570967	-0.3474246911234806	0.030458720254171675	0.05005814473355994
2015-06-26T02:21:18.577000	6992.287730067604	6993.4515899715325	[6992.88966002,6993.03025897,6992.62892797]	[0.06565048,0.18855665,0.45240032]	[0.13546821,0.15010968,0.05508804]	[-2.        , 2.        , 0.37465386]	0.07223303483471688	0.9549550957057983	0.3534812813651843	0.5335203844941314
2015-06-26T02:21:18.577000	7001.7792082496435	7002.622003352489	[7002.20727121,7002.10062297]	[0.73721708,0.36429683]	[0.02198678,0.04708004]	[-0.26048368,-0.70970565]	0.14206330502238304	0.813769211378786	0.11086503257763407	0.13944505176229008
2015-06-26T02:21:18.577000	7002.300938551405	7002.902935053437	[7002.5819368 ,7002.76381938,7002.6349449 ]	[0.17044219,0.05334975,0.66712865]	[0.05426446,0.03005087,0.03435621]	[ 2.        ,-1.77351905, 0.44828357]	0.07885383242350837	0.932936361228216	0.12778303049945972	0.22416304639176235
2015-06-26T02:21:18.577000	7003.264132954656	7004.106928057501	[7003.66553051]	[0.54914906]	[0.04426276]	[-0.02325278]	0.21162127490582852	0.4267264309205101	0.10423083493511119	0.12976502783624783
2015-06-26T02:21:18.577000	7024.213611225376	7025.538003529847	[7024.85580744,7024.79547324,7024.89186954]	[0.51613087,0.18059378,0.28925313]	[0.03139787,0.03517732,0.14614995]	[-0.44369691, 1.38516151,-1.21570739]	0.06609601004152849	0.9457242538781259	0.34415684110698175	0.39202349065063047
2015-06-26T02:21:18.577000	7029.731912494003	7030.414175196307	[7029.89251144,7030.34178435,7030.1533766 ]	[0.35945446,0.11868006,0.38757024]	[0.02901469,0.01222359,0.06674379]	[-0.08194167, 1.99996896, 0.7833907 ]	0.14030996045282482	0.695019814612536	0.157169606240559	0.22972013841480332
2015-06-26T02:21:18.577000	7030.434241746374	7031.036238248407	[7030.71524   ,7030.81557275]	[0.66946056,0.52090274]	[0.02710268,0.04048804]	[ 0.02217413,-0.35038874]	0.13232518415424102	0.848354955721185	0.09534204298456293	0.18301270674513767
2015-06-26T02:21:18.577000	7031.056304798474	7031.738567500777	[7031.4126407 ,7031.17043948,7031.49743615]	[0.67953543,0.26660873,0.41271061]	[0.02483234,0.01390468,0.0481541 ]	[ 0.24378157, 0.12852626,-0.3798644 ]	0.15911851135782423	0.7524247777158252	0.11339424144322476	0.18772994139582888
2015-06-26T02:21:18.577000	7031.899099901319	7032.7820281043	[7032.360564  ,7032.70288797,7032.33640459]	[0.37887939,0.26459159,0.12303559]	[0.02161629,0.00917246,0.05781976]	[ 1.19810368,-0.50769072, 1.99980361]	0.23937103375218563	0.5357247728797407	0.1361551280069472	0.15426854232373816
2015-06-26T02:21:18.577000	7044.7015588445365	7045.263422246433	[7045.00100438,7045.15625185,7044.93042419]	[0.75028458,0.61656965,0.45543836]	[0.02794289,0.01307871,0.0226632 ]	[0.01301209,0.42461738,0.65137919]	0.21950213825931705	0.6889168616907795	0.06580048719008785	0.1886837097858767
2015-06-26T02:21:18.577000	7045.082823295823	7045.765085998126	[7045.40395465,7045.54002613]	[0.55671625,0.77884763]	[0.02728585,0.01625788]	[-0.41358168, 0.10649364]	0.1826865193462508	0.698420004190208	0.06425325602759022	0.14138199217338238
2015-06-26T02:21:18.577000	7059.952136896018	7061.276529200489	[7060.61681627,7060.87526475]	[0.88073357,0.30854114]	[0.09475374,0.04888353]	[ 0.14865841,-0.37442709]	0.07555577989255512	0.9424349231062733	0.22312799866115768	0.4022655700981592
2015-06-26T02:21:18.577000	7061.758126402114	7063.002252506314	[7062.36715087]	[0.80576142]	[0.13537042]	[-0.03412429]	0.0918131969129803	0.9193592903566512	0.318772987105182	0.46647485543687867
2015-06-26T02:21:18.577000	7068.480420674806	7070.085744680226	[7069.26308268]	[0.54198558]	[0.15675461]	[0.3536372]	0.1110493295909105	0.7906773020172149	0.36912890240937146	0.38415828148138265
2015-06-26T02:21:18.577000	7076.145842800683	7077.550501305424	[7077.4101262 ,7076.86817186]	[6.23910872e-12,6.64533303e-01]	[0.00266782,0.15899763]	[-1.98360526,-0.25968853]	0.1084438175541028	0.850051386298371	0.37441080205089666	0.43531808654066945
2015-06-26T02:21:18.577000	7078.032098507049	7078.553828808811	[7078.28399028]	[0.92786458]	[0.02673488]	[-0.21341235]	0.15845105323893083	0.8096849053793737	0.06295584057535836	0.09742433357034541
2015-06-26T02:21:18.577000	7082.46680607202	7083.028669473916	[7082.75091116]	[0.90396989]	[0.03616432]	[4.33425419e-05]	0.23088723964215618	0.7023806958348506	0.08516047356014658	0.1389639381683561
2015-06-26T02:21:18.577000	7084.232662477982	7084.834658980013	[7084.53316775,7084.42205017]	[0.8026303 ,0.81207061]	[0.0170163 ,0.03828655]	[-0.14491692,-0.03424675]	0.20779894939782861	0.7613302466039188	0.09015793436264248	0.18232360706091447
2015-06-26T02:21:18.577000	7084.433327978659	7085.757720283129	[7084.55366073,7085.07552413]	[0.18923675,0.39581489]	[0.02868475,0.08636464]	[1.36790862,0.03872078]	0.18121771492634953	0.45269740465077346	0.20337318574829483	0.27425384763765476
2015-06-26T02:21:18.577000	7085.47678858218	7086.118918184348	[7085.79097273]	[0.63140467]	[0.04180797]	[-0.05141648]	0.3219498889019449	0.4580812236779177	0.0984502541075577	0.1304609440167058
2015-06-26T02:21:18.577000	7085.677454082858	7086.761047786516	[7086.20987744,7086.40054559]	[0.80797381,0.74280218]	[0.05870195,0.02837065]	[-0.08117416,-0.03155568]	0.19416438619524393	0.7331883011856019	0.13823253882794267	0.29575319647676335
2015-06-26T02:21:18.577000	7086.620581936042	7087.383110838616	[7087.01481141,7087.10184639]	[0.75258745,0.23666978]	[0.07938969,0.0303509 ]	[ 0.22214183,-1.15279453]	0.0804272256036517	0.9380689323941037	0.18694844444339698	0.28770252358927034
2015-06-26T02:21:18.577000	7091.436553952299	7092.480014555822	[7091.97828425,7092.25615203,7092.41974836]	[4.14773758e-01,4.62495661e-29,9.63994708e-02]	[0.08017085,3.0067182 ,0.03436241]	[ 0.95096223,-0.97880533, 1.7629319 ]	0.20818347467263007	0.5800482194080275	7.080280277298641	0.2687927440362941
2015-06-26T02:21:18.577000	7092.8412124570405	7093.443208959073	[7093.12502887,7093.34657001,7093.04221071]	[6.13642238e-01,3.81797123e-21,7.99363136e-01]	[0.0177511 ,0.68057567,0.04349098]	[-0.41824033,-0.06181099, 0.169936  ]	0.3000492675526029	0.6318786533755574	1.6026332195677528	0.1910280742280952
